x_bin,y_bin,z_bin,physical_dose_Gy,z_depth_cm,LETd_keV_um,RBE_wedenberg_ref,RBE_mcnamara_ref,alpha_beta_x_Gy,dose_Gy,dose_RBE_wedenberg_ref,dose_RBE_mcnamara_ref
0,0,83,0.0,8.35,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,84,0.0,8.450000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,85,0.0,8.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,86,0.0,8.65,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,87,0.0,8.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,88,0.0,8.85,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,89,0.0,8.950000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,90,0.0,9.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,91,0.0,9.15,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,92,4.939802974762883e-16,9.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,93,0.0,9.35,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,94,0.0,9.450000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,95,0.0,9.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,96,0.0,9.65,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,97,0.0,9.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,98,0.0,9.850000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,99,4.438467201991315e-16,9.950000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,100,0.0,10.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,101,0.0,10.15,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,102,0.0,10.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,103,0.0,10.350000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,104,0.0,10.450000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,105,0.0,10.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,106,0.0,10.65,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,107,0.0,10.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,108,0.0,10.850000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,109,0.0,10.950000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,110,0.0,11.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,111,0.0,11.15,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,112,0.0,11.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,113,0.0,11.350000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,114,0.0,11.450000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,115,0.0,11.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,116,0.0,11.65,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,117,0.0,11.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,118,0.0,11.850000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,119,0.0,11.950000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,120,0.0,12.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,121,0.0,12.15,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,122,0.0,12.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,123,9.252867222420136e-11,12.350000000000001,21.59305572509766,1.754043698310852,1.641931056976318,1.412,4.0,7.016174793243408,6.567724227905272
0,0,124,0.0,12.450000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,125,0.0,12.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,126,0.0,12.65,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,127,0.0,12.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,128,0.0,12.850000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,129,0.0,12.950000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,130,0.0,13.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,131,0.0,13.15,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,132,0.0,13.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,133,0.0,13.350000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,134,0.0,13.450000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,135,0.0,13.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,136,0.0,13.65,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,137,0.0,13.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,138,0.0,13.850000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,139,0.0,13.950000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,140,0.0,14.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,141,0.0,14.15,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,142,0.0,14.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,143,0.0,14.350000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,144,0.0,14.450000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,145,0.0,14.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,146,0.0,14.65,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,147,0.0,14.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,148,0.0,14.850000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,149,0.0,14.950000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,150,0.0,15.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,151,0.0,15.15,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,152,0.0,15.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,153,0.0,15.350000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,154,0.0,15.450000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,155,0.0,15.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,156,0.0,15.65,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,157,0.0,15.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,158,0.0,15.850000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,159,0.0,15.950000000000001,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,160,0.0,16.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,161,0.0,16.150000000000002,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,162,0.0,16.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,163,0.0,16.35,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,164,0.0,16.45,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,165,0.0,16.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,166,0.0,16.650000000000002,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,167,0.0,16.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,168,0.0,16.85,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,169,0.0,16.95,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,170,0.0,17.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,171,0.0,17.150000000000002,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,172,0.0,17.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,173,0.0,17.35,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,174,0.0,17.45,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,175,0.0,17.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,176,0.0,17.650000000000002,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,177,0.0,17.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,178,0.0,17.85,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,179,5.452386550980599e-16,17.95,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,180,0.0,18.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,181,0.0,18.150000000000002,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,182,0.0,18.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,183,0.0,18.35,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,184,0.0,18.45,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,185,0.0,18.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,186,0.0,18.650000000000002,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,187,0.0,18.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,188,0.0,18.85,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,189,0.0,18.95,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,190,0.0,19.05,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,191,0.0,19.150000000000002,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,192,0.0,19.25,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,193,0.0,19.35,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,194,0.0,19.450000000000003,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,195,0.0,19.55,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,196,0.0,19.650000000000002,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,197,0.0,19.75,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,198,0.0,19.85,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
0,0,199,0.0,19.950000000000003,0.0,1.0,1.085834980010986,1.412,4.0,4.0,4.343339920043944
